meddra_id,meddra_name,meddra_term_type
10049001,"Acute endocarditis",PT
10049002,"Scar pain",PT
10049040,"Weight fluctuation",PT
10049041,"Application site infection",PT
10049042,"Application site inflammation",PT
10049043,"Application site papules",PT
10049044,"Application site pustules",PT
10049046,"Autoimmune thyroiditis",PT
10049047,"Chapped lips",PT
10049059,"Urinary tract infection fungal",PT
10049060,"Vascular graft occlusion",PT
10049069,"Saliva discolouration",PT
10049077,"Hernia pain",PT
10049082,"Pancreatic mass",PT
10049088,Osteopenia,PT
10049098,"Oesophagitis ulcerative",PT
10049101,"Rectal discharge",PT
10049102,"Renal hypoplasia",PT
10049107,"CMV viraemia",LLT
10049111,"Numbness of extremities",LLT
10049118,"Spontaneous penile erection",PT
10049120,"Scalp pain",LLT
10049121,"Heaviness of head",LLT
10049135,"Erythema periorbital",LLT
10049136,"Gastrointestinal cramps",LLT
10049140,Pharyngotonsillitis,PT
10049141,"Acne fulminans",PT
10049146,"Neck mass",PT
10049151,"Neutropenic sepsis",PT
10049154,"Crepitations NOS",LLT
10049155,"Visual brightness",PT
10049160,Candidaemia,LLT
10049168,"Ocular myasthenia",PT
10049190,"Red blood cell agglutination",PT
10049194,"Stable angina pectoris",LLT
10049198,"Generalized urticaria",LLT
10049199,"Hepatic cytolysis",PT
10049201,"Generalized rash",LLT
10049202,"Bronchiolitis obliterans",LLT
10049215,"Psychomotor skills impaired",PT
10049218,"Autonomic instability",LLT
10049222,"Neonatal hyponatraemia",PT
10049234,"Vocal cord paresis",PT
10049235,"Nocturnal dyspnoea",PT
10049238,"Food aversion",PT
10049261,"Injection site joint pain",PT
10049274,Onychomadesis,PT
10049280,"Solid tumour",LLT
10049287,"Lipodystrophy acquired",PT
10049297,"Lip haemorrhage",PT
10049298,"Lip sloughing",LLT
10049307,"Lip blister",PT
10049354,"Numbness lips",LLT
10049398,"Gingival ulceration",PT
10049405,"Irritation gum",LLT
10049418,"Sudden cardiac death",PT
10049438,"General physical health deterioration",PT
10049443,"Intestinal villi atrophy",PT
10049444,Fibromatosis,LLT
10049447,Tachyarrhythmia,PT
10049454,"Sternal pain",LLT
10049459,Lymphangioleiomyomatosis,PT
10049460,Abasia,LLT
10049466,Erythroblastosis,PT
10049475,"Chronic pain",LLT
10049484,"Submandibular mass",LLT
10049514,"Traumatic fracture",PT
10049517,"Pituitary hypothyroidism",LLT
10049555,"Anal haemorrhage",PT
10049559,"Autonomic dysfunction",LLT
10049565,"Muscle fatigue",PT
10049567,"Miller Fisher syndrome",PT
10049590,"Upper respiratory tract inflammation",PT
10049596,Obsession,LLT
10049606,"Climacteric disturbance",LLT
10049617,"Renal parenchymal hypertension",LLT
10049643,"Denervation atrophy",LLT
10049646,Lymphohistiocytosis,LLT
10049651,"Pharyngeal candidiasis",LLT
10049666,"Homicidal ideation",PT
10049669,Dyscalculia,PT
10049680,Quadriparesis,PT
10049681,"Numbness in hand",LLT
10049687,Pseudotumor,LLT
10049690,"Lhermitte's sign",PT
10049694,"Left ventricular dysfunction",PT
10049697,Haemophagocytosis,LLT
10049704,"Gallbladder polyp",PT
10049710,"Urethral haemorrhage",PT
10049712,Dysacusis,PT
10049713,"Tongue dry",PT
10049732,"Pneumatosis cystoides intestinalis",LLT
10049737,"Treatment related secondary malignancy",LLT
10049749,"Post procedural pain",LLT
10049750,"Tumour haemorrhage",PT
10049758,"Iris hyperpigmentation",PT
10049760,"Pituitary haemorrhage",PT
10049765,Bradyarrhythmia,PT
10049771,"Shock haemorrhagic",PT
10049773,"Left ventricular hypertrophy",PT
10049774,Pseudophaeochromocytoma,PT
10049796,Excoriation,LLT
10049800,"Numbness in feet",LLT
10049816,"Muscle tightness",PT
10049823,"Anal sphincter atony",PT
10049840,"Junctional rhythm",LLT
10049843,"Acneiform eruption",LLT
10049844,"Acute liver failure",LLT
10049848,"Balance disorder",PT
10049858,"Burning mouth",LLT
10049862,"Abnormal clotting factor",PT
10049870,"Tongue haemorrhage",PT
10049872,"Breast discomfort",PT
10049875,"Alertness decreased",LLT
10049898,"Bowel cramps",LLT
10049900,"Intestinal cramps",LLT
10049901,"Stomach cramps",LLT
10049946,"Cervical vertebral fracture",PT
10049947,"Lumbar vertebral fracture",PT
10049949,"Intercostal neuralgia",PT
10049977,"Intracranial hypotension",PT
10049979,"Airway complication of anaesthesia",PT
10049980,"Airway complications of anaesthesia",LLT
10049991,"Candidal infection NOS",LLT
10050006,"Nerve paralysis",LLT
10050012,Bradyphrenia,PT
10050013,Abulia,PT
10050014,"Sudden onset of sleep",PT
10050023,"Vaginal burning sensation",LLT
10050031,"Muscle strain",PT
10050040,"VIIth nerve paralysis",LLT
10050057,"Injection site cellulitis",PT
10050058,"Urogenital haemorrhage",PT
10050082,"Injection site coldness",PT
10050087,"Postoperative fever",LLT
10050099,"Application site eczema",PT
10050100,"Application site hyperaesthesia",PT
10050103,"Application site paraesthesia",PT
10050104,"Application site urticaria",PT
10050158,"Gastrointestinal dysplasia",PT
10050161,"Gastric dysplasia",PT
10050162,"Spinal epidural haematoma",PT
10050167,"Lymph node abscess",PT
10050184,Pneumomediastinum,PT
10050187,Pseudocroup,LLT
10050218,"Difficulty in standing",LLT
10050227,"Postoperative wound site erythema",LLT
10050245,"Autoimmune thrombocytopenia",LLT
10050247,"Anal inflammation",PT
10050251,"Castleman's disease",PT
10050256,Dysstasia,PT
10050296,"Intervertebral disc protrusion",PT
10050326,"Right ventricular hypertrophy",PT
10050331,"Varicella-like rash",LLT
10050335,"Renal tubular dysfunction",PT
10050337,"Cerumen impaction",PT
10050346,"Oropharyngeal candidiasis",PT
10050351,Alternation,LLT
10050377,"Skin ulcer haemorrhage",PT
10050392,"Face injury",PT
10050396,Subileus,PT
10050440,"Acute renal insufficiency",LLT
10050441,"Chronic renal insufficiency",LLT
10050455,"Refractoriness to platelet transfusion",PT
10050464,"Morbid thoughts",PT
10050466,"Peripancreatic fluid collection",PT
10050473,"Abscess limb",PT
10050483,"Pain localised",LLT
10050496,"Reversible ischaemic neurological deficit",PT
10050501,"Lithium toxicity",LLT
10050508,"Scleral haemorrhage",PT
10050510,"Ventricular hypokinesia",PT
10050511,"Pisa syndrome",LLT
10050515,Hyposmia,PT
10050521,"Cerebrovascular spasm",LLT
10050546,"Smoke inhalation",LLT
10050551,"Lupus-like syndrome",PT
10050584,Contusion,PT
10050637,"Skin tightness",PT
10050684,"Engraftment syndrome",PT
10050685,"Cytokine storm",PT
10050687,"Cystitis-like symptom",PT
10050690,"Nodule on extremity",LLT
10050779,"Ventricular bigeminy",LLT
10050789,Hypochromasia,PT
10050791,Leukocyturia,PT
10050813,"Bigeminal pulse",LLT
10050818,"Itching scar",PT
10050819,"Musculoskeletal chest pain",PT
10050820,"Oral dysaesthesia",PT
10050821,"Groin infection",PT
10050822,"Suprapubic pain",PT
10050839,"Bartter's syndrome",PT
10050841,"Hemorrhagic shock",LLT
10050904,"Cytolytic hepatitis",LLT
10050953,"Lower gastrointestinal haemorrhage",PT
10051012,"Gastric varices",PT
10051017,"Staphylococcal bacteraemia",PT
10051018,"Streptococcal bacteraemia",PT
10051022,"Mesenteric ischaemia",LLT
10051037,"Shoulder muscle stiffness",LLT
10051051,"Renal disease",LLT
10051054,"Lung disease",LLT
10051055,"Deep vein thrombosis",PT
10051057,"Idiopathic thrombocytopenia",LLT
10051058,"Macular hole",PT
10051066,"Gastrointestinal stromal tumour",PT
10051077,"Post procedural haemorrhage",PT
10051078,"Lacunar infarction",PT
10051081,"Nodular regenerative hyperplasia",PT
10051097,"Rectovaginal fistula",LLT
10051099,"Catheter site haemorrhage",PT
10051100,"Incision site haemorrhage",PT
10051101,"Puncture site haemorrhage",PT
10051116,"Foreign body sensation in eyes",PT
10051125,Hypofibrinogenaemia,PT
10051133,"Meconium in amniotic fluid",PT
10051151,"Hyperviscosity syndrome",PT
10051170,"Plantar erythema",PT
10051194,"Fundic gland polyp",LLT
10051207,"Spinal amyotrophy",LLT
10051218,"Synchysis scintillans",LLT
10051226,"Campylobacter infection",PT
10051228,Chylothorax,PT
10051235,Madarosis,PT
10051240,"Cystoid macular edema",LLT
10051242,Amnionitis,LLT
10051244,Dyschezia,PT
10051246,Photodermatosis,PT
10051253,Ochronosis,PT
10051265,Spondyloarthropathy,PT
10051267,"Facial paresis",PT
10051268,"Anastomotic stenosis",PT
10051269,"Graft thrombosis",PT
10051283,"Fluid imbalance",PT
10051286,Hyperhomocysteinaemia,PT
10051295,"Neurological infection",PT
10051298,"Protein C deficiency",PT
10051301,"Exercise tolerance decreased",PT
10051312,"Neutropenic fever",LLT
10051339,"Primary graft dysfunction",LLT
10051341,"Bile duct stenosis",PT
10051358,"Post transplant lymphoproliferative disorder",PT
10051359,"CMV colitis",LLT
10051364,Hyperuricosuria,PT
10051373,"Wound haemorrhage",PT
10051374,"Joint crepitation",LLT
10051379,"Systemic inflammatory response syndrome",PT
10051384,"Bronchial mucus plug",LLT
10051387,"Catheter infection",LLT
10051396,"Delayed engraftment",PT
10051398,"Malignant neoplasm progression",PT
10051402,Dysentery,PT
10051411,"Buccal polyp",PT
10051425,"Enterocutaneous fistula",PT
10051496,Rhinalgia,PT
10051547,"Bronchial ulceration",PT
10051559,"Corneal defect",PT
10051560,"Bronchial ulcer",LLT
10051564,"Haematoma infection",PT
10051572,"Injection site discolouration",PT
10051576,"Generalised erythema",LLT
10051585,"Gastric antral vascular ectasia",PT
10051589,"Large intestine polyp",PT
10051592,"Acute coronary syndrome",PT
10051606,"Necrotising colitis",PT
10051625,"Conjunctival hyperaemia",PT
10051627,"Eyelids pruritus",PT
10051631,"Conjunctival papillae",PT
10051636,"Salivary gland adenoma",PT
10051645,"Idiopathic neutropenia",PT
10051657,"Ovarian fibrosis",PT
10051660,"Intranasal paraesthesia",PT
10051698,"McCune-Albright syndrome",LLT
10051714,Calciphylaxis,PT
10051733,"Portal vein stenosis",PT
10051739,"Pulmonary sepsis",PT
10051741,"Pancreas infection",PT
10051746,"Lower gastrointestinal hemorrhage",LLT
10051753,"Vascular calcification",PT
10051763,"Bone marrow oedema",PT
10051778,"Factor IX inhibition",PT
10051779,"Bone marrow toxicity",LLT
10051788,"Sticky skin",PT
10051792,"Infusion related reaction",PT
10051797,"Skin tenderness",LLT
10051810,Angiomyolipoma,PT
10051819,Cyanopsia,PT
10051837,"Skin induration",PT
10051862,"Incomplete right bundle branch block",LLT
10051891,"Kaposi's varicelliform eruption",LLT
10051895,"Acute chest syndrome",PT
10051905,"Coronavirus infection",PT
10051919,"Fusarium infection",PT
10051920,Glomerulonephropathy,PT
10051948,"Renal adenoma",PT
10051958,"Ureteral spasm",PT
10051986,Pneumatosis,PT
10051992,"Lip erosion",PT
10051998,"Febrile infection",PT
10052007,"Infected epidermal cyst",LLT
10052015,"Cytokine release syndrome",PT
10052063,"Instillation site burning",LLT
10052066,"Metabolic syndrome",PT
10052072,"Fibrosing colonopathy",PT
10052076,"Haemodynamic instability",PT
10052087,Oscillopsia,PT
10052098,"Iodine allergy",PT
10052100,"Beta haemolytic streptococcal infection",PT
10052102,Lisp,LLT
10052105,"Gastrointestinal hypomotility",PT
10052106,Rhinosinusitis,LLT
10052114,"Conjunctival bleb",PT
10052116,"Corneal clouding",LLT
10052118,"Corneal striae",PT
10052122,Dellen,PT
10052127,"Anterior chamber flare",PT
10052128,Glare,PT
10052130,"Episcleral hyperaemia",PT
10052132,"Eyelid margin crusting",PT
10052136,"Ear congestion",PT
10052137,"Ear discomfort",PT
10052138,"Ear pruritus",PT
10052139,"Eye oedema",PT
10052140,"Eye pruritus",PT
10052142,Blanching,LLT
10052143,"Ocular discomfort",PT
10052151,"Follicular conjunctivitis",LLT
10052154,"Tympanic membrane hyperaemia",PT
10052162,"Application site discharge",PT
10052163,"Application site scabbing",LLT
10052164,"Application site skin breakdown",LLT
10052178,"Lymphocytic lymphoma",PT
10052211,"Oesophageal rupture",PT
10052234,"Citrate toxicity",PT
10052235,"Transfusion-related acute lung injury",PT
10052238,"Escherichia urinary tract infection",PT
10052243,"Tumour associated fever",PT
10052251,"Respiratory tract congestion",PT
10052252,"Upper respiratory tract congestion",PT
10052253,"Catheter related complication",LLT
10052254,"Hepatic impairment",LLT
10052263,"Catheter site edema",LLT
10052264,"Catheter site erythema",PT
10052266,"Catheter site hemorrhage",LLT
10052267,"Catheter site inflammation",PT
10052268,"Catheter site pain",PT
10052270,"Catheter site pruritus",PT
10052271,"Catheter site rash",PT
10052285,"Focal nodular hyperplasia",PT
10052293,"Haemorrhagic anaemia",LLT
10052314,"Lymphatic disorder",PT
10052320,"Enterovaginal fistula",LLT
10052323,"Epididymal tenderness",PT
10052334,"Brain mass",LLT
10052337,"Diastolic dysfunction",PT
10052350,"Multifocal atrial tachycardia",LLT
10052359,"Gingival abscess",PT
10052362,"Metastatic colorectal cancer",LLT
10052365,"Deep mycosis",LLT
10052426,"Glucose intolerance",LLT
10052428,Wound,PT
10052437,"Nasal discomfort",PT
10052438,"Paranasal sinus discomfort",PT
10052449,"Orgasmic sensation decreased",PT
10052457,"Perineal abscess",PT
10052474,"Factor X deficiency",PT
10052486,"Choroidal sclerosis",PT
10052492,"Tinel's sign",PT
10052501,"Detachment of retinal pigment epithelium",PT
10052504,"Ogilvie's syndrome",LLT
10052545,"Flu symptoms",LLT
10052556,"Deafness bilateral",PT
10052557,"Otitis externa fungal",PT
10052576,"Pruritus generalised",LLT
10052594,"Periventricular leukomalacia",PT
10052596,"Nosocomial pneumonia",LLT
10052599,"Bone marrow dysplasia",LLT
10052607,"Fanconi syndrome acquired",PT
10052611,"Crow's feet",LLT
10052624,"Burnett syndrome",LLT
10052649,"Primary hypogonadism",PT
10052760,Phlebosclerosis,PT
10052784,"Retinal migraine",PT
10052802,"Pemphigus vulgaris",LLT
10052811,"Anal discomfort",LLT
10052813,Aerophagia,PT
10052814,"Perirectal abscess",PT
10052815,"Antibiotic associated colitis",PT
10052839,"Aortic valve insufficiency",LLT
10052840,"Cardiac flutter",PT
10052889,ALS,LLT
10052891,"Skin bacterial infection",PT
10052894,"Oral pruritus",PT
10052895,"Coronary artery insufficiency",PT
10052897,"Nerve injury",PT
10052898,"Penile blister",PT
10052899,"Ingrown hair",PT
10052904,"Musculoskeletal stiffness",PT
10053021,"Gram-positive bacterial infection",LLT
10053137,"Campylobacter intestinal infection",LLT
10053155,"Epigastric discomfort",PT
10053156,"Musculoskeletal discomfort",PT
10053158,"Candida pneumonia",PT
10053159,"Organ failure",PT
10053160,"Bronchitis viral",PT
10053166,"Candida sepsis",PT
10053174,"Post procedural cellulitis",PT
10053176,"Cyclic neutropenia",PT
10053177,Epidermolysis,PT
10053182,"Arteriovenous graft thrombosis",PT
10053196,"Eyelid bleeding",PT
10053198,"Inappropriate antidiuretic hormone secretion",PT
10053208,"Wound decomposition",PT
10053209,"Skin graft failure",PT
10053212,"Catheter sepsis",LLT
10053213,"Febrile bone marrow aplasia",PT
10053217,"Inguinal mass",PT
10053219,"Non-alcoholic steatohepatitis",PT
10053262,"Skin swelling",PT
10053398,"Clonic convulsion",PT
10053424,"Application site swelling",PT
10053425,"Injection site swelling",PT
10053433,Condyloma,LLT
10053476,"Traumatic haemorrhage",PT
10053481,"Bronchopleural fistula",PT
10053482,"Infusion site induration",PT
10053483,"Infusion site pain",PT
10053484,"Infusion site warmth",PT
10053490,"Tracheal disorder",PT
10053505,"Infusion site swelling",PT
10053549,"Altered visual depth perception",PT
10053552,Allodynia,PT
10053555,"Arthritis bacterial",PT
10053565,"Pericardial tamponade",LLT
10053571,Melanoma,LLT
10053582,Bronchopneumopathy,PT
10053614,"Type III immune complex mediated reaction",PT
10053615,"Thermal burn",PT
10053631,"Bone swelling",PT
10053634,"Oesophageal discomfort",PT
10053641,"Mazzotti reaction",PT
10053646,"VIth nerve disorder",PT
10053648,"Vascular occlusion",PT
10053649,"Vascular rupture",PT
10053654,"Apnoea syndrome",LLT
10053663,"Infusion site phlebitis",PT
10053664,"Infusion site pruritus",PT
10053692,"Wound complication",PT
10053694,"Saccadic eye movement",PT
10053703,"Keratic precipitates",PT
10053716,"Wound necrosis",PT
10053745,"Acquired haemophilia",PT
10053759,"Growth retardation",PT
10053760,"Acquired hemophilia",LLT
10053772,"Superficial punctate keratitis",LLT
10053780,"Wells syndrome",LLT
10053781,"Anterior chamber cell",PT
10053840,"Bacterial sepsis",PT
10053851,"Chronic insomnia",LLT
10053867,"Macrophage activation syndrome",LLT
10053873,"Evans syndrome",PT
10053942,"Cerebral haematoma",PT
10053944,"Cerebral hematoma",LLT
10053961,"Mitochondrial toxicity",PT
10053979,"Injection site joint movement impairment",PT
10053995,"Implant site haemorrhage",PT
10053996,"Puncture site reaction",PT
10053997,"Infusion site burning",LLT
10053998,"Infusion site oedema",PT
10054014,"Immune reconstitution syndrome",LLT
10054045,"Anterior capsule contraction",PT
10054046,"Superficial punctate keratopathy",LLT
10054047,"Pneumococcal sepsis",PT
10054048,"Postoperative ileus",PT
10054088,"Urinary tract infection bacterial",PT
10054089,"Depressive symptom",PT
10054092,"Vessel puncture site haemorrhage",PT
10054093,"Vessel puncture site hemorrhage",LLT
10054094,"Tumour necrosis",PT
10054095,"Neuropathic pain",LLT
10054106,"Joint warmth",PT
10054107,Nodule,PT
10054115,"Laryngeal discomfort",PT
10054138,"Stenotrophomonas infection",PT
10054152,"Skin candida",PT
10054160,"Klebsiella sepsis",PT
10054196,"Affect lability",PT
10054197,"Gait deviation",PT
10054199,"Affect alteration",LLT
10054204,"Acid fast bacilli infection",PT
10054209,"Gastrointestinal discomfort",LLT
10054211,"Cardiac discomfort",PT
10054217,"Dental discomfort",PT
10054218,"Enterobacter pneumonia",PT
10054219,"Enterobacter sepsis",PT
10054230,"Candida albicans infection",LLT
10054231,"Cardiac pain",LLT
10054236,"Clostridium difficile infection",PT
10054248,"Bowel discomfort",LLT
10054258,"Escherichia bacteraemia",PT
10054263,"Helicobacter infection",PT
10054266,"Injection site discomfort",PT
10054272,"Helicobacter gastritis",PT
10054281,"Escherichia bacteremia",LLT
10054305,"Airway complication of anesthesia",LLT
10054306,"Allergic edema",LLT
10054309,"Anemia aggravated",LLT
10054322,"Anesthetic complication",LLT
10054364,"Conjunctival hyperemia",LLT
10054371,Derealization,LLT
10054378,"Eye edema",LLT
10054386,"Fetal heart rate disorder",LLT
10054414,Hypermethioninemia,LLT
10054418,Hyperproteinemia,LLT
10054422,"Hypoesthesia lips",LLT
10054423,"Hypoesthesia oral",LLT
10054427,Hypogammaglobulinemia,LLT
10054438,Ischemia,LLT
10054467,"Macular edema",LLT
10054473,"Mesenteric ischemia",LLT
10054485,"Normochromic normocytic anemia",LLT
10054496,"Edema mouth",LLT
10054520,"Oral dysesthesia",LLT
10054521,"Orbital edema",LLT
10054524,"Palmar-plantar erythrodysesthesia syndrome",LLT
10054537,"Paresthesia oral",LLT
10054541,"Periorbital edema",LLT
10054544,"Pharyngeal edema",LLT
10054547,"Pitting edema",LLT
10054629,"Sickle cell anemia",LLT
10054630,"Sickle cell anemia with crisis",LLT
10054637,"Staphylococcal bacteremia",LLT
10054641,"Streptococcal bacteremia",LLT
10054658,Thalassemia,LLT
10054682,"Unwanted awareness during anesthesia",LLT
10054688,Viremia,LLT
10054695,"Waldenstrom's macroglobulinemia",LLT
10054706,"Edematous pancreatitis",LLT
10054709,"Postoperative haemorrhage",LLT
10054711,"Postoperative pain",LLT
10054724,"Fetal bradycardia",LLT
10054725,"Fetal tachycardia",LLT
10054746,"Fetal growth retardation",LLT
10054753,"Vanishing bile duct syndrome",PT
10054760,"Corneal thinning",PT
10054761,"Increased viscosity of bronchial secretion",PT
10054763,"Scleral thinning",PT
10054765,"Anterior chamber inflammation",PT
10054776,"Bacterial corneal ulcer",LLT
10054786,"Skin burning sensation",PT
10054787,"Haemorrhoidal haemorrhage",PT
10054792,Inappetence,LLT
10054815,"Genital burning sensation",PT
